shot,time,time_until_disrupt,aminor,n_e,ip,delta,li,Wmhd,kappa,label
1150805019,0.3799999952316284,1.2376999855041504,0.21309456228330637,6.871357592442873e+19,-494205.12516761024,0.36645203842211505,1.1816729307174683,14676.16796875,1.625494122505188,
1150805019,0.4000000059604645,1.2176999747753143,0.21383719148836489,7.250235111818282e+19,-494979.7341654247,0.371611058499286,1.1784229278564453,15303.3779296875,1.6476075649261475,
1150805019,0.41999998688697815,1.1976999938488007,0.21342970432459119,7.418270665494304e+19,-495447.359375,0.36938312653582983,1.1769911050796509,15535.3369140625,1.652945637702942,
1150805019,0.4399999976158142,1.1776999831199646,0.21346849203095,7.494050252464679e+19,-493256.3903223704,0.3660284280662376,1.180866003036499,15682.08203125,1.6547712087631226,
1150805019,0.4599999785423279,1.157700002193451,0.2126681655827305,7.69311722425735e+19,-491380.625,0.37359118455623275,1.2031357288360596,15149.7490234375,1.673501968383789,
1150805019,0.47999998927116394,1.1376999914646149,0.21139292425053324,7.943238664051143e+19,-490596.781352459,0.36002814757422996,1.2046455144882202,14183.7470703125,1.677201271057129,
1150805019,0.5,1.1176999807357788,0.21239070595681853,8.269116031725584e+19,-490905.80472590495,0.3645900488529854,1.234702467918396,14643.185546875,1.6962586641311646,
1150805019,0.5199999809265137,1.0976999998092651,0.21227480471011528,8.800303462840902e+19,-487928.890625,0.36568576097301175,1.2088433504104614,17428.30078125,1.7016301155090332,
1150805019,0.5399999618530273,1.0777000188827515,0.21427215639009134,9.025597138412152e+19,-489651.171875,0.37270897612741294,1.2037320137023926,19670.431640625,1.6907485723495483,
1150805019,0.5600000023841858,1.057699978351593,0.21450859307729198,8.954381913863641e+19,-488871.18960443983,0.37138915062701816,1.2000964879989624,19480.5390625,1.679888129234314,
1150805019,0.5799999833106995,1.0376999974250793,0.21708132319666618,8.82048121052979e+19,-490594.6875,0.35876145971079154,1.239578127861023,15190.1748046875,1.6617947816848755,
1150805019,0.5999999642372131,1.0177000164985657,0.21851308641384648,8.555500029720912e+19,-489492.5625,0.35468599201485773,1.2699260711669922,14442.3359375,1.6525956392288208,
1150805019,0.6200000047683716,0.9976999759674072,0.21811237932002459,8.98261486234941e+19,-491837.015625,0.3682571054349495,1.2400603294372559,18123.181640625,1.6634495258331299,
1150805019,0.6399999856948853,0.9776999950408936,0.21691323819376684,9.253412884954921e+19,-491680.421875,0.36700397730172085,1.239484190940857,20014.150390625,1.672933578491211,
1150805019,0.6599999666213989,0.9577000141143799,0.21648302674343523,9.5477077604606e+19,-492626.03125,0.3617232146556546,1.2369568347930908,20144.990234375,1.6759878396987915,
1150805019,0.6800000071525574,0.9376999735832214,0.21597224474748655,9.81312369162402e+19,-495757.453125,0.3637565373857523,1.2373378276824951,21170.1640625,1.679142951965332,
1150805019,0.699999988079071,0.9176999926567078,0.21737116575939908,1.0053439498277336e+20,-496066.484375,0.3520981077274712,1.2506070137023926,21817.1953125,1.6850666999816895,
1150805019,0.7199999690055847,0.8977000117301941,0.21948724991933233,9.93353729410647e+19,-493402.62483238976,0.32481992223569023,1.2542040348052979,20099.634765625,1.6639659404754639,
1150805019,0.7400000095367432,0.8776999711990356,0.21858644489185175,1.015120333337032e+20,-493246.15625,0.3491420451969205,1.2503608465194702,22457.498046875,1.673526406288147,
1150805019,0.7599999904632568,0.857699990272522,0.2171210349170316,1.0407163663564831e+20,-496851.390625,0.3639049532290244,1.2486780881881714,23477.890625,1.6830943822860718,
1150805019,0.7799999713897705,0.8377000093460083,0.21544627841091923,1.1102566068212382e+20,-497790.8125,0.37030369029164945,1.2259161472320557,25594.3046875,1.6908072233200073,
